gene,gene_ensembl_id,gene_full_name,baseMean,avg_log2FC,lfcSE,stat,p_val,p_val_adj,mean_counts_group1,mean_counts_group2,CHR,Significance
Dnm3,ENSMUSG00000040265,dynamin 3,20968.3552941769,0.26338592980910602,0.108406839593725,2.42960620193517,1.51152358600718E-2,0.15594202275990501,22877.1892102627,19059.5213780911,1,Not Significant
Dnm3os,ENSMUSG00000078190,"dynamin 3, opposite strand",1101.8495839843,-0.60046783197877096,0.192179785330621,-3.12451088935156,1.7810092958390599E-3,4.1476353310940101E-2,877.033341817454,1326.66582615115,1,Not Significant
Dnmbp,ENSMUSG00000025195,dynamin binding protein,1860.49355091997,-0.120506167987895,0.11695804753457,-1.03033669361038,0.30285197973335198,0.68267536521291305,1783.36363240873,1937.62346943121,19,Not Significant
Dnmt1,ENSMUSG00000004099,DNA methyltransferase 1,729.046416217501,8.5213759923560804E-3,0.127060375927716,0.0670655657213217,0.94652950672660097,0.98939204322961705,731.999863058671,726.092969376331,9,Not Significant
Dnmt3a,ENSMUSG00000020661,DNA methyltransferase 3A,9428.70733999581,-0.100158639832304,0.109589368532028,-0.913944857735287,0.36074582124909499,0.72613659065856295,9102.49104624996,9754.92363374166,12,Not Significant
Dnmt3aos,ENSMUSG00000073242,"DNA methyltransferase 3A, opposite strand",327.780168311084,-0.52045680123984095,0.280690186368139,-1.85420376812617,6.37100132131104E-2,0.33999466148848201,269.842679559954,385.717657062214,12,Not Significant
Dnmt3b,ENSMUSG00000027478,DNA methyltransferase 3B,68.2701209802564,4.0984213565358099E-2,0.379058761102642,0.108121003313944,0.91389970758349903,0.97983100945513202,69.090275252375,67.4499667081378,2,Not Significant
Dnpep,ENSMUSG00000026209,aspartyl aminopeptidase,441.296682553298,-0.15734646953949399,0.199221020427977,-0.789808571412165,0.42963957252268897,0.77507829093832803,416.820390679956,465.77297442664,1,Not Significant
Dnph1,ENSMUSG00000040658,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,37.4867330078372,8.8801008235009499E-2,0.3563797313756,0.249175248806222,0.80322522430252896,0.94715398762399705,38.5920660690873,36.381399946587,17,Not Significant
Dntt,ENSMUSG00000025014,"deoxynucleotidyltransferase, terminal",36.2445718183335,-0.638186662879905,0.535428768946153,-1.19191702032747,0.23329378369714501,0.61626058558327201,28.695808080652,43.7933355560151,19,Not Significant
Dnttip1,ENSMUSG00000017299,"deoxynucleotidyltransferase, terminal, interacting protein 1",1436.40979954083,0.34730069780697198,0.171932822480784,2.01997904062668,4.3385561637447501E-2,0.28080609030533299,1607.57585101661,1265.24374806505,2,Not Significant
Dnttip2,ENSMUSG00000039756,"deoxynucleotidyltransferase, terminal, interacting protein 2",1228.10219344016,0.13476697397630699,0.194513962041855,0.692839591367267,0.48841022315676902,0.80932676959962002,1284.55552817683,1171.64885870349,3,Not Significant
Doc2a,ENSMUSG00000052301,"double C2, alpha",35.2873482036916,0.26892080476027003,0.40203407904999,0.668900520562169,0.50355893812807195,0.81790768840189898,38.8871904933797,31.6875059140035,7,Not Significant
Doc2b,ENSMUSG00000020848,"double C2, beta",810.515191660516,-8.9032052841863094E-2,0.20795576368486,-0.428129767909602,0.66855664527818404,0.89908244274578497,784.942205461148,836.088177859884,11,Not Significant
Doc2g,ENSMUSG00000024871,"double C2, gamma",199.413802051932,-9.1540720988729202E-2,0.197336975038343,-0.463880228076582,0.64273355925079501,0.88674781431445604,193.303636524623,205.52396757924,19,Not Significant
Dock1,ENSMUSG00000058325,dedicator of cytokinesis 1,4474.44233010074,0.27447532512817802,0.270749575025893,1.01376087146925,0.31069687030155202,0.68939819659327095,4899.37763840261,4049.50702179887,7,Not Significant
Dock10,ENSMUSG00000038608,dedicator of cytokinesis 10,14404.0148164561,0.44777745289656201,0.186398165323171,2.40226319889051,1.62939801805814E-2,0.162008745847807,16622.0635638407,12185.9660690715,1,Not Significant
Dock2,ENSMUSG00000020143,dedicator of cyto-kinesis 2,2732.26022509686,-0.29302606111933599,0.256214537817233,-1.14367460806756,0.25275860762420899,0.63624726366578099,2456.89868073722,3007.62176945651,11,Not Significant
Dock3,ENSMUSG00000039716,dedicator of cyto-kinesis 3,24386.0750323046,0.149844958442965,0.167631752238232,0.893893647487564,0.37137879696233,0.73468212482206396,25650.7035428169,23121.4465217922,9,Not Significant
Dock4,ENSMUSG00000035954,dedicator of cytokinesis 4,19545.8730014766,0.19075146618518499,0.109537318803359,1.74142902409016,8.1608404347848898E-2,0.38481660433792297,20836.6574998202,18255.0885031329,12,Not Significant
Dock5,ENSMUSG00000044447,dedicator of cytokinesis 5,1053.66976607431,0.50415551328447195,0.296140066474592,1.7024225032641,8.8676194560278504E-2,0.40141463050396597,1236.1068736115,871.232658537113,14,Not Significant
Dock6,ENSMUSG00000032198,dedicator of cytokinesis 6,750.241096574073,0.164082552851845,0.233370004856712,0.703100438947116,0.481993158638297,0.80563370483157104,792.38745324373,708.094739904417,9,Not Significant
Dock7,ENSMUSG00000028556,dedicator of cytokinesis 7,6175.25896538831,8.5179649408224103E-2,0.140802059736229,0.604960251063053,0.54520540798078299,0.83841240581019305,6356.77123117921,5993.74669959741,4,Not Significant
Dock8,ENSMUSG00000052085,dedicator of cytokinesis 8,1089.18442437088,0.55371418280301599,0.29264326142772,1.8921132169646,5.8475897695324998E-2,0.32611467452540599,1296.16939662468,882.199452117076,19,Not Significant
Dock9,ENSMUSG00000025558,dedicator of cytokinesis 9,6390.15037196664,0.113544087216765,0.187267992836968,0.606318706665555,0.54430313893134796,0.83814814872941701,6641.67742381201,6138.62332012126,14,Not Significant
Dohh,ENSMUSG00000078440,deoxyhypusine hydroxylase/monooxygenase,479.330215015668,0.11598580917915299,0.194897957172189,0.595110440673737,0.55176965009294399,0.84206797144651402,497.537426280261,461.123003751075,10,Not Significant
Dok1,ENSMUSG00000068335,docking protein 1,37.9581141714269,0.92052188999559503,0.391872287911533,2.34903543422649,1.88221155047648E-2,0.17544747538556099,49.5316901741164,26.3845381687374,6,Not Significant
Dok2,ENSMUSG00000022102,docking protein 2,92.7267338052901,0.105729062393146,0.242707752707432,0.435622930103082,0.66311033127067698,0.89745018985077196,95.6295350161541,89.8239325944262,14,Not Significant
Dok3,ENSMUSG00000035711,docking protein 3,143.291143595813,-0.26671016870742298,0.260928452841054,-1.02215824224387,0.306706010974236,0.68549976970825299,130.596904715949,155.985382475677,13,Not Significant
Dok4,ENSMUSG00000040631,docking protein 4,159.900833241116,-0.165384513036264,0.213216032499205,-0.77566640321422,0.43794598180286798,0.77965654229906001,150.484628307302,169.317038174931,8,Not Significant
Dok5,ENSMUSG00000027560,docking protein 5,1143.95094919897,-3.8207421815958001E-2,0.129688841983939,-0.294608396770864,0.76829304703452495,0.93560387832735903,1130.21197478002,1157.68992361791,2,Not Significant
Dok6,ENSMUSG00000073514,docking protein 6,17385.1488030225,0.34175284009060702,0.175945939691555,1.94237412178833,5.20918257590944E-2,0.30612210196838702,19433.6755851929,15336.6220208521,18,Not Significant
Dok7,ENSMUSG00000044716,docking protein 7,303.706502637344,-0.51123707377147898,0.201417984616362,-2.53818979841957,1.1142753584047401E-2,0.130024188403251,251.284829188766,356.128176085921,5,Not Significant
Dolk,ENSMUSG00000075419,dolichol kinase,441.346457912658,-0.24533934089843801,0.156872201939707,-1.56394401216305,0.11783071732976499,0.45727785866899101,403.774570748683,478.918345076633,2,Not Significant
Dolpp1,ENSMUSG00000026856,dolichyl pyrophosphate phosphatase 1,335.393197613986,-0.32406512795441,0.149465624015305,-2.16815826441287,3.01466470463231E-2,0.23105283864582801,298.424352961222,372.362042266749,2,Not Significant
Donson,ENSMUSG00000022960,downstream neighbor of SON,913.198170316983,-4.3068863570572699E-2,0.143720170021588,-0.299671671443914,0.76442760897355799,0.93422915521387595,900.958022899041,925.438317734924,16,Not Significant
Dop1a,ENSMUSG00000034973,DOP1 leucine zipper like protein A,4910.57068849349,8.4792677408020406E-2,0.0957497273447773,0.885565732241695,0.37585158411731601,0.73792938649381301,5054.35344335001,4766.78793363696,9,Not Significant
Dop1b,ENSMUSG00000022946,DOP1 leucine zipper like protein B,3441.50198495611,-9.3687902227885603E-2,0.119399687509202,-0.78465785114107,0.43265420138612998,0.77683228324213605,3331.3397693271,3551.66420058511,16,Not Significant
Dot1l,ENSMUSG00000061589,DOT1 like histone lysine methyltransferase,3721.74975546055,-3.9909473085021997E-2,0.130724186347968,-0.305295249486495,0.76014129370544403,0.93319346349077603,3669.49975151762,3773.99975940348,10,Not Significant
Dpagt1,ENSMUSG00000032123,dolichyl-phosphate N-acetylglucosaminephosphotransferase 1,514.040267589789,0.21523438051312799,0.178942362287644,1.20281401095592,0.22904830166592999,0.61164169641629595,551.659258945819,476.421276233759,9,Not Significant
Dpcd,ENSMUSG00000041035,deleted in primary ciliary dyskinesia,962.934098253654,0.17531810327391101,0.186333484542621,0.940883511647148,0.34676455812019202,0.71653114454867395,1020.26155483723,905.606641670078,19,Not Significant
Dpf1,ENSMUSG00000030584,double PHD fingers 1,815.274217091393,-0.38360172074816401,0.219905135839677,-1.74439637020497,8.1089997513590598E-2,0.38352010602328401,707.411294220589,923.137139962198,7,Not Significant
Dpf2,ENSMUSG00000024826,double PHD fingers 2,1348.82366620791,5.9791381236239102E-2,0.112691878033098,0.530574006572843,0.59571401224148002,0.86502094769340798,1377.05881969689,1320.58851271893,19,Not Significant
Dpf3,ENSMUSG00000021221,double PHD fingers 3,548.87254975807,0.11226496212206501,0.215842900781919,0.520123486644085,0.60297750951566897,0.86784856874072103,570.996401011723,526.748698504418,12,Not Significant
Dph1,ENSMUSG00000078789,diphthamide biosynthesis 1,175.915950492733,0.132510784301893,0.218965450744533,0.605167545159866,0.54506767787316202,0.83838286477621804,183.554099773888,168.277801211579,11,Not Significant
Dph2,ENSMUSG00000028540,DPH2 homolog,146.547647137661,-0.20501339130353799,0.231879148587635,-0.884138968735506,0.37662119932806098,0.738158143584148,136.378149402114,156.717144873207,4,Not Significant
Dph3,ENSMUSG00000021905,diphthamine biosynthesis 3,1249.39740814275,0.198548733075471,0.157195788326068,1.2630664930006,0.206565284486497,0.58704281166824801,1334.20888007797,1164.58593620753,14,Not Significant
Dph5,ENSMUSG00000033554,diphthamide biosynthesis 5,876.848606167078,0.37448436883089697,0.12538828562483,2.98659772693103,2.8210065724898199E-3,5.5861334419779002E-2,989.57750319666,764.119709137497,3,Not Significant
Dph6,ENSMUSG00000057147,diphthamine biosynthesis 6,4479.2520113377,8.1965722112953304E-2,0.18070121461749,0.45359806953406,0.65011814321299699,0.89102994611557895,4605.63878844599,4352.8652342294,2,Not Significant
Dph7,ENSMUSG00000026975,diphthamine biosynethesis 7,990.249910315021,0.16975198378849701,0.148224619370207,1.14523474244533,0.25211193015834199,0.63583170208570305,1047.56614987988,932.933670750164,2,Not Significant
Dpm1,ENSMUSG00000078919,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic",4824.01483193133,0.37526782434495498,0.237093304376889,1.5827854157721,0.11347038194400901,0.44973918715184502,5447.02728380252,4201.00238006013,2,Not Significant
Dpm2,ENSMUSG00000026810,"dolichyl-phosphate mannosyltransferase subunit 2, regulatory",1287.49854739209,0.13414984164573299,0.182287284206898,0.735925395067442,0.46177610154009302,0.79328502830437497,1346.34807523723,1228.64901954695,2,Not Significant
Dpm3,ENSMUSG00000042737,dolichyl-phosphate mannosyltransferase polypeptide 3,1156.06550868597,0.246215214016171,0.173590197379642,1.41837049403025,0.156082625355323,0.52194906672953401,1253.75893356043,1058.37208381151,3,Not Significant
Dpp10,ENSMUSG00000036815,dipeptidylpeptidase 10,25216.9598043224,0.251832257925934,0.26009194014922,0.968243221152692,0.33292291394491202,0.706521073023612,27412.3762162388,23021.543392406,1,Not Significant
Dpp3,ENSMUSG00000063904,dipeptidylpeptidase 3,693.932246455257,-0.103351809978582,0.14047285507935,-0.73574221809759,0.461887591627546,0.79328502830437497,668.657926557654,719.206566352861,19,Not Significant
Dpp4,ENSMUSG00000035000,dipeptidylpeptidase 4,207.736906084228,-0.44365195354015802,0.21598332128101,-2.05410283955647,3.9965739296422602E-2,0.26852308892763699,175.548366669525,239.925445498932,2,Not Significant
Dpp6,ENSMUSG00000061576,dipeptidylpeptidase 6,39208.7703578411,1.5678040850606902E-2,0.126624530734738,0.123815194098925,0.90146160123633601,0.97717559660104003,39421.4946249617,38996.0460907204,5,Not Significant
Dpp7,ENSMUSG00000026958,dipeptidylpeptidase 7,364.061372721379,7.6480124409921801E-2,0.143967345496117,0.531232441262069,0.59525771481272205,0.86477501651163802,373.533991571345,354.588753871412,2,Not Significant
Dpp8,ENSMUSG00000032393,dipeptidylpeptidase 8,3294.75671321486,2.7253372443846902E-2,0.100449225487367,0.271314908717484,0.78614884087133996,0.94178398493914195,3325.70910686877,3263.80431956095,9,Not Significant
Dpp9,ENSMUSG00000001229,dipeptidylpeptidase 9,901.087162957848,-0.16984095489607201,0.135441711604363,-1.25397820866434,0.20984992611110001,0.59127569134221403,847.951689461656,954.22263645404,17,Not Significant
Dppa2,ENSMUSG00000072419,developmental pluripotency associated 2,55.9846117650753,-1.86099152505633,0.4897199748034,-3.80011357675054,1.4462978539288499E-4,7.73335084872294E-3,25.0433076700469,86.9259158601037,16,Significantly Down
Dpy19l1,ENSMUSG00000043067,dpy-19 like C-mannosyltransferase 1,1880.72521255884,9.2255671343922402E-2,0.207330942107311,0.44496817699392,0.65634275179082802,0.89393195292943495,1941.41551795761,1820.03490716008,9,Not Significant
Dpy19l2,ENSMUSG00000085576,dpy-19 like 2,247.206924005606,-0.209828493405401,0.536235816348707,-0.391298915529642,0.69557630037679696,0.91047585180570101,229.645245781592,264.768602229619,9,Not Significant
Dpy19l3,ENSMUSG00000043671,dpy-19 like C-mannosyltransferase 3,1609.16009013304,0.192186075045682,0.138149405427737,1.39114659560522,0.16418097768387599,0.53275118368360797,1717.45327146861,1500.86690879746,7,Not Significant
Dpy19l4,ENSMUSG00000045205,dpy-19 like 4,2957.87611652881,-8.5338774619152305E-2,0.125875451103742,-0.677962016190268,0.49779577701893002,0.815239920200999,2871.04282920254,3044.70940385508,4,Not Significant
Dpy30,ENSMUSG00000024067,"dpy-30, histone methyltransferase complex regulatory subunit",1036.32511829173,0.180766504794768,0.12479529018055,1.44850422266129,0.14747608588861499,0.50999033483838896,1100.76692064121,971.883315942253,17,Not Significant
Dpyd,ENSMUSG00000033308,dihydropyrimidine dehydrogenase,5414.34870288335,0.56922489712282398,0.196834376629235,2.8918977816311,3.8292250923233802E-3,6.8130930204770193E-2,6469.60649959656,4359.09090617013,3,Not Significant
Dpys,ENSMUSG00000022304,dihydropyrimidinase,52.7891869496649,4.0292590192435598E-2,0.343184348751358,0.117408006335476,0.90653673981601901,0.97744048213208001,53.4851422268492,52.0932316724806,15,Not Significant
Dpysl2,ENSMUSG00000022048,dihydropyrimidinase-like 2,8582.29053696526,4.9870707770221699E-2,0.119825674442374,0.416193841614512,0.67726816575941395,0.90460407685292099,8731.1081100252,8433.47296390532,14,Not Significant
Dpysl3,ENSMUSG00000024501,dihydropyrimidinase-like 3,1388.3553908672,0.50712471078411903,0.169687143043894,2.9885865345316,2.8027112188857501E-3,5.5563139449720397E-2,1630.04253702324,1146.66824471117,18,Not Significant
Dpysl4,ENSMUSG00000025478,dihydropyrimidinase-like 4,962.464072553553,-0.568681501205614,0.131078979558874,-4.3384645129175,1.43481646733378e-05,1.4333466553428499E-3,775.486886420522,1149.44125868658,7,Not Significant
Dpysl5,ENSMUSG00000029168,dihydropyrimidinase-like 5,1129.00883415214,0.25966118938948501,0.149214369061019,1.74018890421539,8.1825853312943703E-2,0.38557562125995698,1230.09875440346,1027.91891390083,5,Not Significant
Dqx1,ENSMUSG00000009145,DEAQ RNA-dependent ATPase,109.003453485178,0.242815650125942,0.33966957946407,0.71485839417547,0.47469654811763801,0.801779490648588,117.928458031259,100.078448939098,6,Not Significant
Dr1,ENSMUSG00000029265,down-regulator of transcription 1,575.579472468928,0.219006372616704,0.185692629353783,1.17940261484181,0.23823789441035101,0.62115504012195699,618.728148165972,532.430796771885,5,Not Significant
Dram1,ENSMUSG00000020057,DNA-damage regulated autophagy modulator 1,1019.20181813547,-7.7629264860211197E-2,0.193554651248609,-0.401071554516669,0.68836744298518004,0.90802427471133595,991.307851857654,1047.09578441328,10,Not Significant
Dram2,ENSMUSG00000027900,DNA-damage regulated autophagy modulator 2,1665.54189019403,0.25619100393213001,0.13984147554484,1.83201015960378,6.6949906986438601E-2,0.34913856510702201,1812.44262897431,1518.64115141375,3,Not Significant
Drap1,ENSMUSG00000024914,DR1 associated protein 1,1364.72468471199,0.271258081148126,0.172750666546157,1.5702288539399,0.116361879103706,0.45546731491259501,1491.3547931506,1238.09457627338,19,Not Significant
Draxin,ENSMUSG00000029005,dorsal inhibitory axon guidance protein,64.8153131096686,-0.50624535340614496,0.435000083214689,-1.16378219899396,0.244512287857028,0.62733239075721403,54.0356378450761,75.5949883742611,4,Not Significant
Drc1,ENSMUSG00000073102,dynein regulatory complex subunit 1,1384.50379433799,-4.8216089082663199E-2,0.178126968852014,-0.270683823979066,0.78663421910464504,0.94182399737401801,1361.88661502197,1407.12097365401,5,Not Significant
Drc3,ENSMUSG00000056598,dynein regulatory complex subunit 3,1097.22295739748,-7.9373534704374096E-2,0.231201987252996,-0.34330818539859,0.73136662355284499,0.92303456756622004,1067.69397101414,1126.75194378082,11,Not Significant
Drc7,ENSMUSG00000031786,dynein regulatory complex subunit 7,385.549833194731,0.84730125913598697,0.489729632965499,1.7301408820317,8.3605107571415496E-2,0.39018395141123102,495.519772162794,275.579894226667,8,Not Significant
Drd1,ENSMUSG00000021478,dopamine receptor D1,2180.48289197075,-0.99487686021383404,0.248193544086165,-4.00847195231011,6.11128952790558e-05,4.11687823164402E-3,1457.1518288973,2903.8139550442,13,Significantly Down
Drd2,ENSMUSG00000032259,dopamine receptor D2,2498.4728275228,-0.33750114015612498,0.204195176813024,-1.65283600437422,9.8364244320275698E-2,0.421703835138307,2206.84542885893,2790.10022618668,9,Not Significant
Drd3,ENSMUSG00000022705,dopamine receptor D3,515.567928343495,6.1107285019487596E-3,0.294459675632951,0.0207523440648148,0.98344321346909702,0.99689254694958995,517.01061946409,514.1252372229,16,Not Significant
Drg1,ENSMUSG00000020457,developmentally regulated GTP binding protein 1,8031.77801505872,-0.22860231957736399,0.166873996009027,-1.36990978249839,0.17071506562473501,0.54218881227660398,7397.30711340579,8666.24891671164,11,Not Significant
Drg2,ENSMUSG00000020537,developmentally regulated GTP binding protein 2,545.122022436496,5.7132399280349397E-2,0.141920708416045,0.402565629202356,0.68726779891501999,0.9079542761546,555.717810429875,534.526234443118,11,Not Significant
Drosha,ENSMUSG00000022191,"drosha, ribonuclease type III",2142.56024136123,1.16314776664569E-2,0.128201303667895,0.090728232347685,0.92770853697243705,0.98402383769288504,2151.6117630227,2133.50871969975,15,Not Significant
Dsc2,ENSMUSG00000024331,desmocollin 2,95.1003161166001,0.27665673644612598,0.300188552560899,0.921609881809202,0.35673210216384399,0.72339010993299901,103.832288870252,86.3683433629483,18,Not Significant
Dsc3,ENSMUSG00000059898,desmocollin 3,17.1352994493881,-0.77729497052546603,0.62213913524905,-1.24939089423189,0.21152213727010499,0.59282357317017798,12.8463866710228,21.4242122277534,18,Not Significant
Dscam,ENSMUSG00000050272,DS cell adhesion molecule,5335.28476032878,0.283981354365403,0.135342803250266,2.09823756820143,3.58841644784927E-2,0.25392944172600301,5859.99566768371,4810.57385297385,16,Not Significant
Dscaml1,ENSMUSG00000032087,DS cell adhesion molecule like 1,9522.78541954878,7.9079919996032699E-2,0.177774053817169,0.44483386803657,0.656439816997338,0.89393195292943495,9784.73001730424,9260.84082179331,9,Not Significant
Dscc1,ENSMUSG00000022422,DNA replication and sister chromatid cohesion 1,13.0490877133238,0.186789758991766,0.625662037187781,0.298547375243265,0.76528542346474104,,13.8217649449813,12.2764104816663,15,Not Significant
Dse,ENSMUSG00000039497,dermatan sulfate epimerase,569.588782763613,0.30253792405358598,0.183936988371755,1.64479111423813,0.100012895240396,0.42457796053649899,629.76519836253,509.412367164697,10,Not Significant
Dsel,ENSMUSG00000038702,dermatan sulfate epimerase-like,1571.39356067637,0.41330845853917397,0.194331032043813,2.12682685926349,3.3434471747628897E-2,0.24332073451303901,1794.23199068057,1348.55513067217,1,Not Significant
Dsg1c,ENSMUSG00000034774,desmoglein 1 gamma,37.7719389582245,-1.0616272350970899,0.428524886411989,-2.47739925675269,1.3234376469278599E-2,0.14524479941819701,24.3089441277463,51.2349337887027,18,Not Significant
Dsg2,ENSMUSG00000044393,desmoglein 2,529.687780958312,0.17783195350411901,0.259443281830682,0.685436725319315,0.49306837596612901,0.81189573622339495,562.257641650208,497.117920266417,18,Not Significant
Dsn1,ENSMUSG00000027635,"DSN1 homolog, MIS12 kinetochore complex component",86.4008333164259,-0.25100026477322801,0.301563790297674,-0.832328922930255,0.40522330934234602,0.75792932249720602,78.3685810708186,94.4330855620331,2,Not Significant
Dsp,ENSMUSG00000054889,desmoplakin,54.9366987314489,0.49578088073278698,0.412986344349303,1.20047766110508,0.22995388335570299,0.61248427953314499,64.1211604044554,45.7522370584424,13,Not Significant
Dst,ENSMUSG00000026131,dystonin,23127.3358817426,1.42068785582403E-2,0.115721917418375,0.122767396835273,0.90229129247169604,0.97720785755607797,23242.5904810986,23012.0812823866,1,Not Significant
Dstn,ENSMUSG00000015932,destrin,2837.07412603529,5.6760963028481E-2,0.113106776398978,0.501835211254361,0.61578344237371996,0.87359319112727496,2892.42797124816,2781.72028082242,2,Not Significant
Dstyk,ENSMUSG00000042046,dual serine/threonine and tyrosine protein kinase,4279.24660042198,5.8007962238356501E-3,0.0948799650919162,0.0611382626270578,0.95124909696148396,0.99008880155054801,4287.92956416085,4270.56363668311,1,Not Significant
Dtd1,ENSMUSG00000027430,D-tyrosyl-tRNA deacylase 1,4557.05050014948,0.13167162727614701,0.128787652693113,1.02239325372212,0.30659481222302798,0.68549976970825299,4764.09191726406,4350.0090830349,2,Not Significant
Dtd2,ENSMUSG00000020956,D-tyrosyl-tRNA deacylase 2,362.029078924188,0.36334303730730999,0.150645770495358,2.41190334194285,1.58694880352615E-2,0.16017311260429701,407.016396504618,317.041761343759,12,Not Significant
Dthd1,ENSMUSG00000090326,death domain containing 1,570.49106032097,-0.58770835857929105,0.794830705776568,-0.739413254052743,0.45965609647727901,0.79281859347008399,456.088796629978,684.893324011962,5,Not Significant
Dtl,ENSMUSG00000037474,denticleless E3 ubiquitin protein ligase,57.3955347273926,0.424992547624504,0.384631816261599,1.10493341854865,0.26918844054162999,0.653000859417741,65.9210079417012,48.870061513084,1,Not Significant
Dtna,ENSMUSG00000024302,dystrobrevin alpha,16447.3198701039,0.31620304983677799,0.148110313698186,2.13491580661376,3.27678879460781E-2,0.241039359643583,18243.6347099801,14651.0050302278,18,Not Significant
Dtnb,ENSMUSG00000071454,"dystrobrevin, beta",13565.2262589622,3.4188233192912303E-2,0.16649896565361,0.205336009498333,0.83730961189081299,0.95842826230627298,13725.3876094366,13405.0649084879,12,Not Significant
Dtnbp1,ENSMUSG00000057531,dystrobrevin binding protein 1,1864.69218792859,0.144771813446328,0.131874819371523,1.09779724542008,0.27229303456757098,0.65634287369459599,1957.21330280509,1772.1710730521,13,Not Significant
Dtwd1,ENSMUSG00000023330,DTW domain containing 1,653.441813791244,0.34098328258463501,0.244102655451534,1.39688477355518,0.16244822410599399,0.53084346622076795,729.557477814915,577.326149767573,2,Not Significant
Dtwd2,ENSMUSG00000024505,DTW domain containing 2,931.636744557149,-0.104145380078355,0.195870014238219,-0.531706603909737,0.59492921734959803,0.86457248382787499,897.57738361364,965.696105500659,18,Not Significant
Dtx1,ENSMUSG00000029603,"deltex 1, E3 ubiquitin ligase",802.499121430525,-1.9096917779387702E-2,0.175622867999378,-0.108738218416154,0.91341012765702501,0.97976775635282898,798.492995710107,806.505247150943,5,Not Significant
Dtx2,ENSMUSG00000004947,"deltex 2, E3 ubiquitin ligase",436.20942756973,-9.3658968755618494E-2,0.164692740640649,-0.568689113990627,0.56956713672832004,0.851269683906824,422.280099333318,450.138755806142,5,Not Significant
Dtx3,ENSMUSG00000040415,"deltex 3, E3 ubiquitin ligase",4037.23352430831,0.16315689724867599,0.0984950548817175,1.65649836374639,9.7620936145563303E-2,0.42091349888792801,4265.03393830583,3809.43311031079,10,Not Significant
Dtx3l,ENSMUSG00000049502,"deltex 3-like, E3 ubiquitin ligase",242.441441004336,0.52166768376648598,0.205210766906575,2.54210678918218,1.10186502657088E-2,0.129164818999113,286.254510679171,198.628371329502,16,Not Significant
Dtx4,ENSMUSG00000039982,"deltex 4, E3 ubiquitin ligase",363.883628830696,0.30089044672444498,0.252790939101473,1.19027385947431,0.233938771583863,0.61660374191817902,402.399265541541,325.36799211985,19,Not Significant
Dtymk,ENSMUSG00000026281,deoxythymidylate kinase,1410.72645705481,0.29896328123169003,0.165828678743471,1.80284425768218,7.1412677325163099E-2,0.36051417659717699,1556.21461233244,1265.23830177717,1,Not Significant
Dubr,ENSMUSG00000022639,Dppa2 upstream binding RNA,551.564795320439,0.41097126600797101,0.171860651352475,2.39130518110918,1.67885913034597E-2,0.16480457334229701,630.195472427847,472.934118213031,16,Not Significant
Duox1,ENSMUSG00000033268,dual oxidase 1,27.8845125571686,-0.601921877167513,0.574391595637761,-1.04792946439125,0.29467110594540102,0.67621801643387203,22.1324486682573,33.6365764460798,2,Not Significant
Dus1l,ENSMUSG00000025155,dihydrouridine synthase 1 like,533.770576876428,0.31491358055704,0.188443734065103,1.67112789459078,9.4696418680177599E-2,0.41387659579698699,590.805341297642,476.735812455213,11,Not Significant
Dus2,ENSMUSG00000031901,dihydrouridine synthase 2,1381.62636998251,0.154192761198579,0.122544850828327,1.25825573376875,0.208299284541901,0.58867130091711195,1454.99407694381,1308.25866302121,8,Not Significant
Dus3l,ENSMUSG00000007603,dihydrouridine synthase 3 like,877.72488058793,-0.16945713914124699,0.173922557665131,-0.974325248065393,0.32989507228533399,0.70388843356234099,825.584489087826,929.865272088035,17,Not Significant
Dus4l,ENSMUSG00000020648,dihydrouridine synthase 4 like,710.26441214016,0.532210408924364,0.25009521545464,2.12803114988376,3.3334500986813599E-2,0.24302500737235799,839.016297417345,581.512526862974,12,Not Significant
Dusp1,ENSMUSG00000024190,dual specificity phosphatase 1,477.967019173163,0.45960649903871098,0.3860609855954,1.19050232006709,0.23384901867109201,0.61660374191817902,554.218399561493,401.715638784832,17,Not Significant
Dusp10,ENSMUSG00000039384,dual specificity phosphatase 10,350.717286148164,0.15051747037152399,0.35073558308494,0.429147989626911,0.66781553018234197,0.899039413430334,369.244760387063,332.189811909266,1,Not Significant
Dusp11,ENSMUSG00000030002,dual specificity phosphatase 11 (RNA/RNP complex 1-interacting),3759.90838460115,0.111798080945908,0.106361936066398,1.05110987144984,0.29320813082224201,0.67520626460235,3905.57894163898,3614.23782756332,6,Not Significant
Dusp12,ENSMUSG00000026659,dual specificity phosphatase 12,1226.74487884325,0.104618422833696,0.131302641959957,0.79677317434025,0.42558277737392503,0.77247859024655396,1270.79929299172,1182.69046469478,1,Not Significant
Dusp14,ENSMUSG00000018648,dual specificity phosphatase 14,520.170858434228,0.447088027767093,0.30978501033618,1.44322033942801,0.14895841168203999,0.51159533474689201,600.85378646685,439.487930401605,11,Not Significant
Dusp15,ENSMUSG00000042662,dual specificity phosphatase-like 15,1404.99477393415,0.39936421506143999,0.216992287042555,1.84045350415206,6.5701684503299898E-2,0.34491279080827397,1598.38500620926,1211.60454165904,2,Not Significant
